"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa"
"1231646" 1000 10 0.0936771521203505 0.0294968420842902 0.566247 2 1.51938738300717e-06 0 0.953604642092103 0.842625344657336 0.918388989826058 0.811946698103121 819 98 32810 17337 40 52 0 0.0781043876811595 0.0253244741489794 0.0537308822049334 0.0254166279837177 0.0540062423012758 0.812650841690361 0.746073884348784 0.15 0.192307692307692 0.8125 0.885057471264368 0.25 0 0.00149528350240308 0.00371384678734398 0.141621089733062 0.297260943334338 0.834888785677713 0.756242066037199 0.193877551020408 0.988176726820162 0.965328467153285 0.0561545332431242 0.146235727581101 0.819680598697058 0.797121121121121 0.848500614990723 0.428918433008027 0.45 0.153846153846154 0.996917280356225 0.994115724092841 0.973063973063973 0.965065502183406 0.0805687401220464 0.133702414739116 0.043575889346385 0.109316499146696 0.370935711798671 0.284449541448852 0.201946730218449 0.0989011350595955 0.976440006569396 0.00886206757702133 0.0595360776129456 0.000704210884961524 0.0173257831531686 0.00977240034283177 -0.046369416321771 -0.00348737922757996 0.0785190053457338 0.999335014967465 -0.996214614152163 0.0175145370801655 5839 297 32908 0.175405202745573 0.0127473034550384 32 87 6 2 10 0.000115360212262791 0 0.796 0.204 0.999905802502312 0.0137253824067783 -0.0137253824067785 0.999905802502309 1607 0.756146574860559 0.717932475547099 0.105773949659631 0.135454553901401
"1231647" 1000 10 0.0975917154001163 0.0298805006513614 0.568892 2 1.54030991035396e-06 5 0.948084963409219 0.834925736681658 0.92152875807766 0.807402854953756 827 95 32366 16981 41 46 0 0.0650338038851052 0.0311194692144709 0.0589023916702097 0.0309154967934916 0.0590936655857751 0.796886995146752 0.867736353645274 0.146341463414634 0.152173913043478 0.863636363636364 0.862745098039216 0 0 0.00100809069383258 0.00199878894957494 0.102895010888741 0.198128192025289 0.871989003242073 0.883388434258164 0.168421052631579 0.98937583001328 0.964757709251101 0.0518371760539871 0.119322968916349 0.821411518586457 0.77876790098346 0.956155005000889 0.507452479132954 0.390243902439024 0.0652173913043478 0.995500562429696 0.992141453831041 0.992771084337349 0.990131578947368 0.0774265789145188 0.212703489216205 0.0485440931470771 0.0663499150303424 0.339627495975264 0.204075082168175 0.170159391126741 0.106677458431378 0.168545023140603 -0.00314790404370644 -0.964100567324827 0.00531476716098118 -0.00549759053476602 0.00685340486258915 0.00604191453607167 -0.000167181758501507 -0.985249685580879 -0.997575334528845 -0.166456808244319 -0.057864133618125 3556 415 32461 0.118956480772628 0.01772569342206 44 51 6 0 7 0 0 0.717 0.283 0.999998642195315 -0.00164791004868582 0.00164791004868599 0.999998642195314 1506 0.739235044926631 0.74152016957285 0.125249896735413 0.160865225464818
"1231648" 1000 10 0.110805530775138 0.0504188541546417 0.545882 2 5.63253351357441e-06 4 0.942129142977554 0.822984444303599 0.900315135386654 0.7890067199164 692 67 8810 4631 21 41 0 0.173424256829585 0.0286073911316754 0.0571633293756002 0.027036504731153 0.0588238445416087 0.526620702682948 0.399761951616731 0.19047619047619 0.0731707317073171 0.6 0.25 0 0.25 0.00194604508905457 0.00386566481461805 0.136541421303583 0.222639052314777 0.801383440737048 0.80147752257865 0.283582089552239 0.963461538461538 0.911627906976744 0.0782776234078752 0.181498619691035 0.772068832858251 0.714344631667315 0.869917318873823 0.41932736574265 0.571428571428571 0.195121951219512 0.993680884676145 0.988011988011988 0.978609625668449 0.963302752293578 0.145320589498164 0.274644260134036 0.0628432055506232 0.104546444811501 0.453141113436939 0.261366885223654 0.203781940784574 0.131790562821377 0.295466427158455 -0.0505561823686538 0.87656824695445 -0.0365793913322389 -0.000247384294197965 0.0397952643103035 0.151537251940573 -0.0437337728674927 -0.936466572478177 0.952806967676121 0.324644840626329 -0.283767960688997 1899 374 8877 0.213560786007342 0.0453465774130857 10 4 4 0 3 0 0.000215936082919456 0.706 0.294 0.999106298228927 -0.0422682485950146 0.0422682485950146 0.999106298228928 520 0.77102808915537 0.729743917174847 0.135609398933578 0.130478607742758
"1231649" 1000 10 0.121625700784929 0.0407471655701122 0.326327 2 1.94363459669582e-06 8 0.813493166640494 0.735718169611307 0.712547186709844 0.684115201402469 843 89 25636 13410 42 37 0 0.173075711251458 0.0445578974589536 0.0864410547602606 0.0503884830067068 0.089789282256666 0.431109787246547 0.347822803480199 0.0238095238095238 0.0810810810810811 0.974358974358974 0.888888888888889 0.933333333333333 0 0.00142594217271415 0.00291434049326721 0.0456465339176659 0.130591273985001 0 0.347822803480199 0.0337078651685393 0.990131578947368 0.969387755102041 0.0179802556841921 0.0400772012934713 0.706533645421359 0.602603496200747 0.878469290634925 0.267775010392683 0.404761904761905 0.0540540540540541 0.998627482641692 0.997087045921864 0.888888888888889 0.894736842105263 0.00160033080359953 0.00302418659809024 0.0328849380863518 0.0594013707659436 0.283528285188843 0.0791529260318905 0.349310134000374 0.0614610995707665 -0.993696784682624 0.0160337326944221 0.0261078773783296 0.0335175991522373 -0.114667490807694 -0.017292867160804 0.10931016633914 -0.0272032259757876 0.141858289425814 -0.999609052632639 0.986931649127007 -0.0108873189145313 12386 18 25725 0.43392990305742 0.00126771066368382 39 27 1 14 3 0.00104399701715138 0 0.967 0.033 0.999845189523035 -0.0175953683578339 0.017595368357834 0.999845189523034 304 0.449493512419822 0.4261260934819 0.0230368071215733 0.0309127186254893
"1231650" 1000 10 0.13219800526109 0.0521138099567737 0.309542 1 1.65060081869801e-06 27 0.813105728042896 0.737112012298373 0.806239863671561 0.65009406347015 1030 124 30168 15856 61 52 0 0.143227001538056 0.0475416700350828 0.0799458420027507 0.0463846113430086 0.0956023080833894 0 0.435472000937148 0 0.0961538461538462 NA 0.926470588235294 NA 0.375 0.0019156450624679 0.0039013580390894 0.0689567590618488 0.139195999468163 0.549928734849469 0.56505271192482 0.0887096774193548 0.996533249290892 0.992248062015504 0.0160087645015342 0.0392546935866878 0.710389590103798 0.615800727152695 0.886099319157589 0.242251651319822 0.622950819672131 0.0576923076923077 0.997709739633558 0.995306324110672 0.823529411764706 0.85 0.00252612845918302 0.00528372807748092 0.0440516923635467 0.0639700822625994 0.458276667747953 0.0705536537125464 0.404484916141036 0.0526642990370415 -0.977285327184734 0.0116264477406679 0.128260318079271 0.0180811205452321 0.542817296793802 -0.0126751109607248 NA NA -0.646538560513807 -0.996888986338627 -0.756771605567975 -0.0764344517458198 16592 17 30292 0.508198789101917 0.00107214934409687 0 68 0 0 5 0 0.00018920282542886 0.973 0.027 0.999916544494119 -0.0129191349145338 0.0129191349145336 0.999916544494118 3173 0.380012957477789 0.419901795963802 0.0288399459012263 0.0332122324719126
"1231651" 1000 10 0.118885156957512 0.0390262667476719 0.321718 9 1.5194797301404e-06 2 0.895938435410874 0.765749798889957 0.806689209326624 0.683875237115033 1050 136 32770 17214 69 59 0 0.0959249907648984 0.0302227636798395 0.0831939993076709 0.0303701440737974 0.0822184010963572 0 0.846004075847716 0 0.254237288135593 1 0.83695652173913 NA 0.423076923076923 0.00207520837559199 0.00448557585034123 0.107938959126715 0.330660597733683 0.171474795759768 0.383375164919915 0.0661764705882353 0.992771084337349 0.982986767485822 0.0154656361057643 0.0270982000492869 0.731021752774894 0.672531238974141 0.801426130343589 0.226970626134962 0.478260869565217 0.0338983050847458 0.997818470284921 0.995362563237774 0.866666666666667 0.875 0.00351677296047208 0.00631299332559623 0.023205850492966 0.0826656723040774 0.396837168826323 0.0868801395039547 0.346609669458532 0.0507569816521893 -0.985032145720572 0.00436086655898708 0.0140334989851005 0.00351506968964558 -0.0344063101091471 -0.00503116196852415 0.492705119734578 0.00283767175790833 0.0492327997441182 -0.999851364218329 0.998176654220451 -0.00128867520826255 15127 15 32906 0.411467410247473 0.000813291506912978 8 92 0 0 15 0 0.000639014755431625 0.97 0.03 0.999985173657762 -0.00544540766666393 0.00544540766666387 0.999985173657762 1245 0.431383443175879 0.590077948850871 0.0238942420002278 0.0790283430593073
"1231652" 1000 10 0.121902530147393 0.0416733765782758 0.319404 9 1.51437138443832e-06 8 0.881170078827812 0.750143516577883 0.807553976081024 0.677593198128814 1033 123 32894 17193 53 56 0 0.083468697452244 0.0389195713377947 0.0871649717892437 0.0375783737520852 0.0859277691947004 0 0.835800248637243 0 0.267857142857143 1 0.857142857142857 1 0.117647058823529 0.00177941798033711 0.00444496517516451 0.142549649241942 0.305144382625133 0.190607693616602 0.459246996988362 0.105691056910569 0.991015894955079 0.978151260504202 0.0261444045740991 0.0498124986803674 0.717620337958656 0.701485694621429 0.696406430641566 0.298518809144052 0.509433962264151 0.0714285714285714 0.997966254896053 0.995687589841878 0.714285714285714 0.777777777777778 0.00331392983427001 0.00596254562858895 0.0852724583542646 0.138928571294432 0.400614559527205 0.0979817315171118 0.313710021593133 0.0545256306470911 -0.988795391651117 -0.00336783105359135 0.0134256619185692 -0.00658452487171413 0.035002588076808 -0.0043808864898251 -0.353543008221082 0.00491280423093969 -0.0497685840047278 0.999794814074639 -0.998034261009437 0.000802472753710703 13276 14 33017 0.362589425929157 0.000814284883382772 2 105 0 1 15 5.81632059559123e-05 0.000116326411911825 0.961 0.039 0.999988960570726 0.00469880162153632 -0.00469880162153628 0.999988960570726 1447 0.435253769045192 0.595696890223239 0.0262609193091169 0.0812255743859641
"1231653" 1000 10 0.119993192276687 0.0425075141824261 0.330754 7 4.26402865427256e-06 7 0.906174967727119 0.767556891131471 0.813508186980598 0.672340978647715 649 91 11635 6126 33 46 0 0.375455104187408 0.0605303779204633 0.102926236525739 0.0607442330492386 0.103728950732701 0 0.463995099367116 0 0.173913043478261 NA 0.857142857142857 NA 0.111111111111111 0.0025718853388153 0.00546427753601657 0.0987028807765964 0.380674251549415 0 0.43693333147117 0.0879120879120879 0.92 0.529411764705882 0.0349124884193952 0.107755948462976 0.727089264950131 0.451280696096975 0.608412973807927 0.266312296545657 0.666666666666667 0.0434782608695652 0.997109067017083 0.993920972644377 0.6 0.714285714285714 0.00230715642197107 0.00435016462337087 0.0650347171665078 0.0999413934072195 0.439985700697087 0.0891970688313101 0.47968909202765 0.0475726951586188 -0.935160064551388 -0.00274795107297083 -0.302267627718663 -0.0293154002903153 -0.70182797106986 -0.00390481523917752 -0.490671552133151 -0.0379729303822256 0.897154348590689 0.999826447429059 -0.440255817203131 0.00847177453166405 7610 5 11726 0.5871694417238 0.000816193274567418 0 56 0 0 8 0 0.000163238654913484 0.989 0.011 0.999987764408353 0.00494682055291098 -0.00494682055291112 0.999987764408352 100 0.285235323958407 0.388364796546496 0.022384198437187 0.0176353962863489
"1231654" 1000 10 0.0569260749623003 0.0218936334317319 0.403997 3 1.95114337001483e-06 5 0.740490551347891 0.660875510802569 0.906265508853816 0.832462550206354 930 83 25543 13652 50 26 0 0.119031974446484 0.0543917152512741 0.0312860965840564 0.0604914757281586 0.0349172333215503 0 0.872537022703583 0 0.115384615384615 NA 0.945454545454545 NA 0.7 0.00191598222176338 0.00376234089275776 0.0606964609531045 0.0953400534821515 0.300318863758715 0.872537022703583 0.072289156626506 0.990180032733224 0.973799126637555 0.0294503906330099 0.0504306692797367 0.622106106106106 0.807504650719887 0.505775936518845 0.801845819771763 0.24 0.384615384615385 0.997088085416161 0.994041708043694 0.998206278026906 0.996427295462665 0.00323194969292646 0.00609093045289616 0.0465721138587038 0.113494422840169 0.273148184546885 0.311466325046569 0.192911159912744 0.212600155855433 -0.0328684245588319 0.970434147230174 -0.948860916098301 -0.0095234126458067 -0.00531165434159062 0.00377053378015003 0.135797281092349 -0.117260927153372 0.999105015721162 -0.0012059751858337 -0.0314098317881512 -0.998142220591636 4121 5575 25626 0.146645180193378 0.204292411368298 0 55 0 0 3 0 0.000512745385291532 0.577 0.423 -0.0526407719770067 0.998613513390273 0.998613513390272 0.0526407719770069 611 0.608431513899876 0.812818368354885 0.0307016539557743 0.0849419079665152
"1231655" 1000 10 0.0522165377507849 0.0204881818826744 0.403411 2 1.87237866986219e-06 13 0.754788565758883 0.655046740749088 0.945813220557396 0.838741759915115 975 102 26602 13988 53 43 0 0.125108096098015 0.053821491362591 0.0277080895239106 0.0620482430791638 0.0282594264944882 0 0.643140603407506 0 0.13953488372093 NA 0.88 NA 0 0.00200920244030194 0.0043862937750119 0.0706197293739361 0.241738382189677 0.499589063484448 0.779819847608068 0.117647058823529 0.993158494868871 0.982142857142857 0.0368320298229659 0.0704719461327081 0.615084159588082 0.710193426000611 0.658673405062126 0.93131407552221 0.30188679245283 0.488372093023256 0.997778086376892 0.995781703137358 0.994939759036145 0.990574506283663 0.00219260243140231 0.00445069246472267 0.0835230498271349 0.215562036120115 0.297540649205762 0.368083543210924 0.254254381636113 0.188059596470557 -0.746247831578499 -0.487498383169882 0.59125202869722 -0.69528304588124 -0.127855409088055 -0.155925142319616 0.343352472820115 -0.563067235505127 0.724830501227504 0.921324799384575 0.685932493444789 -0.380093667149378 7201 4150 26704 0.270017157563626 0.157778095510438 0 50 0 0 6 0 0 0.549 0.451 0.914078310600011 0.405537719689093 -0.405537719689094 0.91407831060001 1754 0.49836318125078 0.683630936186859 0.02371388857489 0.094449078024382
"1231656" 1000 10 0.0565972643265719 0.0189558564620168 0.406098 2 1.5044380923725e-06 5 0.858574435173141 0.717660469828455 0.943460136311952 0.833466828858179 963 111 33124 17402 61 45 0 0.0656234170276851 0.0508616764540715 0.0349495163202937 0.0504168350399094 0.0343432574505556 0 0.556623551479464 0 0.133333333333333 NA 0.769230769230769 NA 0 0.0024102502337356 0.00531228924244191 0.102772716908011 0.186715937407418 0.61785488442787 0.556623551479464 0.0990990990990991 0.992204110559887 0.982055464926591 0.0353695551022121 0.0678168914818508 0.689321321321321 0.806717658907808 0.795306589351455 0.940933020746007 0.327868852459016 0.444444444444444 0.996062992125984 0.991561181434599 0.993865030674847 0.989462592202318 0.0157980903299071 0.0222226610766069 0.0739923906595181 0.150837879732999 0.312714124172206 0.32565381729583 0.190760588630764 0.164945728134966 -0.970742178205055 0.0911083136671794 0.0918318018555827 0.975139505322617 0.0291154953702147 -0.0233298559927522 -0.0865327275671609 0.0155589643446878 -0.124601439919768 -0.996909977596852 -0.991301351030769 0.0691856818798869 5080 3260 33235 0.135041949201241 0.107918630042524 0 26 0 0 6 0 0 0.546 0.454 0.990971291469934 -0.134074231239326 0.134074231239326 0.990971291469932 1411 0.672832101142149 0.628177766745387 0.0562015096758169 0.111677196009338
"1231657" 1000 10 0.0606819542351447 0.0219189050681199 0.403741 3 1.52966010952366e-06 4 0.840147514815519 0.690412472851619 0.94490269250277 0.828963576250666 956 104 32583 17069 54 37 0 0.055424644151903 0.055513269494778 0.0327084309160031 0.0541278315751622 0.032254594501939 0.495137442200718 0.89682204057633 0.037037037037037 0.135135135135135 0.75 0.901960784313726 0.333333333333333 0.166666666666667 0.00183466872613292 0.00390285717830433 0.120439868143065 0.164254631915004 0.495137442200718 0.89682204057633 0.0865384615384615 0.993723849372385 0.983870967741935 0.0368404292633448 0.0805961934261179 0.674856279739687 0.808697636902712 0.596923901134708 0.900045529668145 0.333333333333333 0.459459459459459 0.994223363286264 0.988571428571429 0.995523959978936 0.991904761904762 0.0119642366415998 0.044880339388978 0.104204165368836 0.162077461403565 0.335618619100067 0.327303835247928 0.166039846932087 0.173573971219818 -0.0670841825515407 -0.974474548044918 0.97169514969719 -0.0726400588851317 0.010593219847811 -0.0136437877518039 -0.0428176938290988 0.00145056197849173 -0.997425470224035 0.0888382103207972 -0.0577639380791961 -0.995124223672117 3116 3798 32687 0.0912179975393989 0.122034096900814 8 51 2 1 5 5.85857402308278e-05 5.85857402308278e-05 0.54 0.46 0.0393694432373638 0.999224722942333 0.999224722942334 -0.039369443237364 1434 0.616162027920596 0.782764662506289 0.0602084241741542 0.121886659828096
"1231658" 1000 10 0.0678231798893515 0.0237104722459144 0.40185 3 4.1743195859075e-06 1 0.785062912677431 0.644058834818424 0.947758628390141 0.812321712761263 750 74 11904 6210 40 30 0 0.131439635564734 0.0534283483287167 0.0407948159192003 0.0559738326464449 0.0396452508496064 0 0.688576800535499 0 0.1 NA 0.4 NA 0.25 0.00384825875065964 0.00847784771705575 0.0781732793669948 0.151215840228817 0.464359729967742 0.808959123072251 0.162162162162162 0.975257731958763 0.933333333333333 0.0369219522776621 0.0761920082302355 0.610676951705344 0.772901852417212 0.718783539232423 0.877509917954269 0.425 0.566666666666667 0.992624728850325 0.984807864164433 0.994316282179873 0.989281210592686 0.034666300183148 0.0443696020441674 0.0861615202162342 0.144555615540418 0.342265892630243 0.387739664109795 0.198802962705224 0.230624105109297 -0.414383069488146 -0.848426533399838 -0.870123753753 0.400962421215127 -0.125611611797715 0.161499958626967 -0.105061721002948 -0.21012140398419 0.950650644783571 -0.574352554727269 -0.304809576906239 -0.81682038794216 2305 2991 11978 0.177455716586151 0.252657004830918 0 5 0 0 3 0 0.000161030595813205 0.579 0.421 0.495082332911569 0.868846064408902 0.8688460644089 -0.49508233291157 485 0.417869650145319 0.642469195854212 0.0640750832759976 0.116685174776476
"1231659" 1000 10 0.0905293196656277 0.0343963199323411 0.415525 3 1.9108036840295e-06 5 0.769180799508144 0.692803712557187 0.895065038346893 0.80546924988746 959 82 26085 13813 39 31 0 0.134950892656204 0.0569786115121322 0.0551880850152532 0.0694361396745862 0.0632162191608814 0 0.854598502766376 0 0.161290322580645 NA 0.951923076923077 NA 0.871794871794872 0.00143303034356078 0.0029585135995747 0.0553929651405214 0.0704892134868155 0.463872209739096 0.854598502766376 0.121951219512195 0.987096774193548 0.971428571428571 0.0308140244440252 0.0353310098637541 0.664735388552575 0.765377573742534 0.828358311779999 0.263865058912128 0.307692307692308 0.225806451612903 0.997151673391882 0.993823983530623 0.992805755395683 0.987295825771325 0.0326303026181078 0.0449879241446456 0.0073222803605906 0.0121919558098808 0.331303210165076 0.257329102471762 0.189705465737529 0.125212004458802 -0.0633514772096631 0.00454950152122272 -0.96726506995875 0.0052649757511214 -0.0110630450483766 0.00421362487079187 -0.0241140110701527 -0.00233661702387975 0.998099052848446 0.99915167003191 -0.0546559586083848 -0.0300430301297031 4213 973 26167 0.139795844494317 0.0393831897487874 0 104 0 0 5 0 0.00246144935929921 0.725 0.275 0.999997265290192 0.00233867743242744 -0.00233867743242748 0.999997265290193 775 0.621023294884514 0.801179573488594 0.0421620951433141 0.117318184621349
"1231660" 1000 10 0.082085974202104 0.0312557731306687 0.41161 2 1.86692554700919e-06 20 0.764686452631039 0.661334817551015 0.925083519044228 0.817908201328917 982 86 26696 13805 45 34 0 0.142371203016366 0.0517285442827953 0.049630585599156 0.0501110666185466 0.0512841981234756 0 0.751844383204154 0 0.264705882352941 NA 0.912621359223301 NA 0.181818181818182 0.00146810409116901 0.00303575563944523 0.0652073673677979 0.327718280690685 0.236501329177584 0.822501333644247 0.162790697674419 0.992971887550201 0.983568075117371 0.0167168597197764 0.0691450641732715 0.629851580062781 0.672641987272594 0.675709262711594 0.421935115722075 0.355555555555556 0.294117647058824 0.99781480469817 0.99541547277937 0.977220956719818 0.968454258675079 0.00227950336740237 0.00447964420852149 0.0393415540387343 0.119286214104832 0.344370889445336 0.319509801188553 0.257657991974715 0.108600718585788 -0.896724852503881 0.094657252954625 0.291865308492815 -0.111168806150231 -0.00335222362372612 0.0176440824348526 0.292963239758219 -0.123968795767256 0.313464845639926 -0.522463238786272 0.947054111969483 -0.849463664129338 7322 439 26782 0.251647953639985 0.0222383194494748 0 103 0 0 9 0 0.000144875045273452 0.763 0.237 0.990670971577483 -0.136275552003008 0.136275552003008 0.990670971577485 1992 0.524309588046087 0.807156987709464 0.0323994264540928 0.0828595334896529
