"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "X....RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDA1Loading_cor_tempEffect" "RDA_RDA1Loading_cor_salEffect" "RDA_RDA2Loading_cor_tempEffect" "RDA_RDA2Loading_cor_salEffect"
"1231123" 1000 10 0.105321218007397 0.0702731321525137 0.562273 5 6.00889316187958e-06 65 0.957019168814985 0.848231706651554 0.921322401561455 0.797074929380463 2688 432 7889 3938 201 231 0 0.0845434562928584 0 0.012987012987013 NA 0.4 NA 0 0.0258362000927328 0.0604914395470102 0.065416202217245 0.143075857065872 0.254604182495045 0.157742494446553 0.0532407407407407 0.956848030018762 0.9004329004329 0.043607064151299 0.0922842881326834 0.695016503912756 0.51715500783255 0.516890569338567 0.101580801665683 0.243781094527363 0.0173160173160173 0.978842832469775 0.960987261146497 0.8 0.764705882352941 0.0216524022328629 0.0436104274712782 0.049265785661456 0.0963734723800017 0.299486296051241 0.180630516454381 0.295716183963065 0.13850796725365 -0.324335034034551 0.265866442799668 -0.782587764096925 -0.103391111352778 0.346795956392754 -0.0695491004908791 -0.404766642774343 -0.0228501319981546 0.33158373980247 0.0317884065049485 -0.692196353730609 0.985130175664241 2316 20 8321 0.306500761808024 0.00330116810563738 0 5 0 0 3 0 0 0.995724262155315 0.0923752875787267 -0.0923752875787269 0.995724262155315 533 0.287604499984839 0.0194707927503408 -0.0322739092446257 0.411811221551558
"1231125" 1000 10 0.116658666402963 0.0424769518625724 0.320388 9 2.2271714922049e-06 149 0.912955072176313 0.831728168518 0.81476215205967 0.664250294787467 3641 699 21751 10772 301 398 0.149473408953192 0.202899274268822 0.053156146179402 0.0201005025125628 0.992516370439663 0.851851851851852 0.984390243902439 0 0.0132262559977508 0.0336970500462502 0.0472928069517917 0.160620848223131 0.186806036472104 0.31384384145382 0.0300429184549356 0.990720282810429 0.975524475524476 0.0226046563732404 0.0554938289853593 0.79807007007007 0.576808808808809 0.00354711817244031 0.0579799591570334 0.411960132890365 0.00251256281407035 0.991175633361799 0.983528161530287 0.857142857142857 0.875 0.00898293164609497 0.0184964213714418 0.0351730883633407 0.0996506029463372 0.298495829939906 0.0494273367844309 0.483433040369394 0.032647291062207 -0.988821471138993 -0.00330375716225549 -0.0512379464884921 -0.000191771617100268 -0.332046874595541 -0.00361868856007122 -0.633154870831732 -0.000276089066898575 0.365251181945768 0.996074993007358 -0.917509398040778 -0.087307822262842 14052 7 22450 0.687337541774972 0.0006498329001114 2138 54 16 1009 8 0.0936687708874861 0 0.999992633406995 0.0038383761858933 -0.00383837618589371 0.999992633406994 2263 0.0107749377048449 -0.000227983125457617 -0.00505674852912361 0.105651120598272
"1231127" 1000 10 0.124459734198639 0.043347237627347 0.3234 9 2.07434450713575e-06 23 0.949540716620019 0.844272663860071 0.807022286981951 0.676981667370493 3678 817 23287 11561 342 473 0.0624589401527578 0.185338017679615 0.0233918128654971 0.0190274841437632 0.993865030674847 0.769230769230769 0.986301369863014 0.1 0.0158144758482631 0.0410948073778457 0.070715703752436 0.218212028973073 0.011657078257906 0.360367133772844 0.0330477356181151 0.981903485254692 0.948960302457467 0.0273350431993753 0.0621316980565608 0.803302105407915 0.676432432432432 0.711470433690034 0.091142267752343 0.502923976608187 0.00422832980972516 0.988247352237786 0.977780648495026 0 0.5 0.0105934971206547 0.021476506458016 0.0471902880897177 0.11989780912423 0.394605754796604 0.0507015547394811 0.457008968479411 0.0339142961117873 -0.991121864727688 -0.00136055323785303 -0.0148236310258912 0.0039610103014993 -0.0549287075409226 -0.00141979868792911 0.609368807123834 -0.00320028953920648 0.0707813107073334 0.999937594277277 -0.997110333971335 -0.00345724145359043 14635 2 24104 0.654701150419514 0.000172995415621486 1304 39 8 576 9 0.049822679698988 8.6497707810743e-05 0.999999202867601 0.00126264173985551 -0.00126264173985514 0.999999202867601 1492 0.251939152505067 -0.0129263266961546 -0.019610372655321 0.589219295125601
"1231133" 1000 10 0.0687020692883939 0.0543320515841999 0.41153 2 3.14090081035241e-06 25 0.923688567570978 0.749915861141186 0.951468097046243 0.81879054623386 2440 479 15440 7896 242 237 0 0 0 0 NA NA NA NA 0.0144934774673583 0.0280388569937516 0.0158149620449076 0.0298864943549041 0 0 0 NA NA 0.0194382079996195 0.0369020982464089 0.707695279302287 0.443899233556197 0.583982433371547 0.313633995200604 0.202479338842975 0.10126582278481 0.995112219451372 0.990026460411154 0.985705777248362 0.971291866028708 0.00915905195828196 0.0177962485343596 0.0189873993379312 0.0362798896972611 0.265964763497286 0.263201765334447 0.510224490998443 0.191405995613147 -0.897644966543002 -0.166457976893146 -0.170422903952779 0.677607474694199 -0.85295771127074 -0.163290069967667 -0.688776895509583 -0.230903143710245 0.988775327175063 0.999804337795761 -0.144862773934994 -0.00606608141616502 10025 1679 15919 0.616008105369808 0.102836879432624 0 0 0 0 0 0 0 0.981830214263348 0.189761509162375 -0.189761509162374 0.98183021426335 0 0.209295526795952 0.0421125102530946 -0.0602954826841186 0.305146651257308
"1231134" 1000 10 0.0596475016844303 0.0252853216191162 0.446316 3 2.69759913676828e-06 127 0.859809640729604 0.742020825243406 0.933216590938129 0.857473085124861 3642 560 17975 9049 267 293 0 0.144486561188538 0 0.0136518771331058 NA 0.428571428571429 NA 0 0.0151341371305668 0.0359996713363307 0.0429761258344151 0.111686586670911 0.0052886993064431 0.284896857362971 0.0214285714285714 0.982708933717579 0.951219512195122 0.026285645471172 0.0545307430584501 0.702164867032251 0.773244977465942 0.43618477528974 0.276313735573281 0.176029962546816 0.0989761092150171 0.986571428571429 0.973610331274565 0.971844660194175 0.959097320169252 0.0150984399563058 0.0295475920984214 0.0314016957101531 0.0669570917848078 0.238367817001474 0.215146669101776 0.209542949487341 0.149219196526024 0.0827719821080724 -0.0124713299326082 -0.982350325526693 0.0521799414609432 -0.0132192727509425 -0.00877218137667871 0.00310625706565872 0.0397582962438318 -0.996670985048595 0.999168625964908 -0.0706994859325137 0.000692528703126198 3500 1030 18535 0.191623383799315 0.0751464250193392 0 7 0 0 4 0 0 0.997805121120136 -0.0662188814948415 0.0662188814948414 0.997805121120137 694 0.320604207366683 -0.0121507706911717 0.0191243059894224 0.484777039317038
"1231135" 1000 10 0.0551116137202854 0.0207006448641392 0.449158 4 2.56016385048643e-06 146 0.856359330622647 0.758150958508522 0.951211400875364 0.863820555559685 3733 617 18913 9504 310 306 0 0 0 0 NA NA NA NA 0.0173928524236973 0.0397321880055318 0.050252464102108 0.112913997148748 0.184144115496481 0.415703501752558 0.0696920583468395 0.98058690744921 0.959008579599619 0.0254695849098271 0.0490081099357815 0.723985433405722 0.732426285719466 0.389653159736232 0.218142743278793 0.196774193548387 0.0392156862745098 0.988768182655128 0.977424130273871 0.973969631236443 0.961414790996785 0.0140675307190742 0.0273641581937735 0.0264601950503968 0.0589471954538696 0.273211183829489 0.2048645806429 0.266919688882553 0.122601067588379 0.330240386991483 0.0378044684052992 -0.916917605213832 0.0628838043000624 -0.0262515820758309 -0.0409276888377389 -0.229404325895792 -0.0740358466803449 -0.940379722626559 -0.979102103476933 -0.304686625603158 -0.141945849332384 5431 461 19530 0.277882996632997 0.0314604377104377 0 0 0 0 0 0 0 0.997755281476648 -0.0669656500413136 0.0669656500413134 0.997755281476648 2215 0.279773275625409 -0.0302323900146096 0.0587331089291811 0.50226459420909
"1231137" 1000 10 0.0566810433940338 0.0173589048314019 0.449557 2 2.34312760672946e-06 34 0.918132113857064 0.780448325867478 0.954035445231365 0.857222885587859 3819 753 20586 10370 406 346 0 0.156454360845105 0 0.00578034682080925 NA 0.666666666666667 NA 0 0.0201126260784451 0.0440828167883578 0.0424369730436107 0.109803422077482 0.125287763081197 0.396337469572152 0.0411686586985392 0.980179028132992 0.952380952380952 0.0280128712147258 0.0598509671549889 0.743483483483483 0.795399399399399 0.327163968806594 0.336765263093144 0.177339901477833 0.0780346820809249 0.97804208600183 0.960698689956332 0.944558521560575 0.920118343195266 0.0223029013770284 0.0455204652980368 0.0341629723875729 0.0848048997266139 0.262600656081338 0.212473136839753 0.204353423111263 0.129552902386401 -0.0316491456138034 0.0214093210800404 0.981761505303704 0.0285131565823394 0.0166355083410191 -0.0158872185292813 -0.054116061923847 0.0253585933430617 -0.999447632591981 -0.997924502140198 -0.0156065045801484 0.0572772962198145 3279 487 21339 0.169720347155256 0.0299903567984571 0 6 0 0 2 0 0 0.999287470917821 0.037743217492197 -0.0377432174921971 0.999287470917821 1564 0.313343657117636 0.0224060511663603 -0.0249896154618809 0.543870437616773
"1231138" 1000 10 0.098453856690621 0.0734507934464778 0.41012 17 3.43265137992585e-06 30 0.919614752212968 0.750364775299509 0.920081797057203 0.804115825740206 2225 509 14057 6835 248 261 0.0296271525315398 0.00509730444344158 0.0201612903225806 0.00766283524904215 0.932432432432432 0.986206896551724 0.878048780487805 0.973333333333333 0.0174417922405505 0.0359323681853934 0.0277631247982996 0.0561880973236811 0 0 0 NA NA 0.0226155476854287 0.0462198666067609 0.73585835462164 0.430115199655625 0.301728355894071 0.142486840989558 0.141129032258065 0.0727969348659004 0.9943720855443 0.989884393063584 0.950261780104712 0.905940594059406 0.0112372201897852 0.0236447826853951 0.0224781728796985 0.0446309842504436 0.251964370501153 0.18070158058105 0.347214745872379 0.155871604703133 -0.894358656858693 0.1889339974987 0.0144725498280922 0.237259436763852 -0.0296072059156839 -0.141996243147028 0.522138557076696 0.226436968900307 -0.00273107085746517 -0.987116445122143 -0.997577861257077 0.10313735886113 6219 382 14566 0.501097293343087 0.0267739575713241 74 145 5 36 2 0.00526700804681785 0.010680321872714 0.982833052872667 -0.184497127839407 0.184497127839407 0.98283305287267 0 0.227134544451505 -0.0359273083775144 0.0268694053659302 0.344942674927285
"1231139" 1000 10 0.130194076236682 0.0476021776445119 0.495646 9 2.54220052877771e-06 63 0.943018701014138 0.882755786009522 0.711728224414757 0.657049349459691 2493 425 19243 9555 425 425 0.315105168846507 0.0608023088843047 0.150588235294118 0.00235294117647059 0.988263341280029 0.5 0.976548186148772 0 0.061852704418184 0.167864313048818 0.061852704418184 0.167864313048818 0.0822039769304525 0.115632748112782 0.0141176470588235 0.92 0.7 0.0222198403993054 0.0493525623890369 0.839822662485568 0.631187187187187 0.668778550810965 0 0.374117647058824 0 0.984682080924856 0.971387439265791 NA NA 0.0155500058097316 0.0310425432962794 0.0336921975036078 0.0760028199160467 0.285045461192714 0.0441025641025641 0.402124108503876 0.032313892174486 -0.992905526116598 -0.00216595258311841 -0.0318365371218707 0.00319697466998716 -0.0762740765825462 -0.00144417607425917 0.355024683369908 -0.00264966279996623 0.108690171659773 0.999612330378112 -0.992787827596171 -0.00181544138493635 10380 0 19668 0.564939822082679 0 5453 2 64 2665 1 0.27891156462585 0 0.999999227841916 0.00124270494104651 -0.00124270494104655 0.999999227841916 75 0.24038582222845 -0.010739149071534 -0.00277967567382523 0.624653000740913
"1231140" 1000 10 0.11951275444078 0.0417767861673695 0.50049 9 2.28477426430269e-06 97 0.943563330098095 0.87705028612384 0.809912249567112 0.677922388406284 3283 491 21393 10706 490 490 0.284712959685248 0.260188496796464 0.0530612244897959 0.0408163265306122 0.991117184830885 0.844961240310077 0.980769230769231 0.333333333333333 0.0544180753573191 0.161431465396681 0.0544180753573191 0.161431465396681 0.237830849229408 0.323283949364056 0.0692464358452139 0.988086895585144 0.971854304635762 0.019392010156151 0.0502804328892692 0.837532369902692 0.597245245245245 0.714960561312026 0 0.455102040816327 0 0.98349126443589 0.968328362448516 NA NA 0.0157459328635014 0.0308152144544157 0.0458515473740488 0.11020425679118 0.358543687866394 0.0551001472850361 0.473007959584917 0.0329482366081008 -0.987986585991297 -0.00073028798801581 -0.0350150206965527 0.00694622943836687 -0.281382759112404 -0.000688007434466285 0.622962589618741 -0.00804306260244881 0.302094957672748 0.99605610868026 -0.940848150770344 -0.0876637024928809 13508 0 21884 0.636839155613675 0 2927 129 26 1326 20 0.123855781804596 0.000934055669717915 0.999999879841808 0.000490220734992535 -0.00049022073499299 0.999999879841807 2854 0.288781124705432 -0.0297353649524092 0.00268350380534168 0.596923689665218
"1231142" 1000 10 0.119511416556797 0.0372321592068133 0.493852 9 2.07511931936086e-06 18 0.963585869762443 0.868811586473758 0.806521533754082 0.687371783563998 3179 537 23558 11833 537 537 0.128400758088338 0.256337101683969 0.0242085661080074 0.0204841713221601 0.993427704752275 0.633333333333333 0.985838779956427 0 0.0734746829380109 0.193972111601283 0.0734746829380109 0.193972111601283 0.130302891605143 0.303169437161488 0.037243947858473 0.986023759608665 0.963302752293578 0.0210587326504667 0.047578456461455 0.829440269710395 0.597561561561561 0.63493804853467 0 0.4487895716946 0 0.983626605068279 0.968496732026144 NA NA 0.0157099292126782 0.0306473769813048 0.0502349081189403 0.107338654812719 0.352268247003651 0.0483450179174559 0.464102650398154 0.031309943514826 -0.988753056541156 -0.00302602704290448 -0.0055876313242935 0.00107559352434126 -0.000781354031665107 -0.00295934360783331 0.635935042138402 -0.000827698083733821 0.00849416000817609 0.999920109189662 -0.999390464135508 0.00748281151469044 14719 0 24095 0.626130313529959 0 1978 30 13 905 11 0.0764810276345813 0 0.999995007025924 0.00316005114264067 -0.00316005114264059 0.999995007025924 1431 0.30151095819467 -0.0165489192908857 -0.00818696186471019 0.64350868049464
"1231144" 1000 10 0.0551725545845089 0.0201081492740233 0.590479 7 2.747856671796e-06 56 0.931086641078527 0.874734338295937 0.920168607271271 0.855465555371774 2975 340 17856 9008 340 340 0 0 0 0 NA NA NA NA 0.019859979540432 0.0388446454755266 0.019859979540432 0.0388446454755266 0.202320186868435 0.178145284954157 0.05 0.98598516075845 0.967495219885277 0.014321738097803 0.0287731762111642 0.831230061291769 0.818910910910911 0.558624112444304 0.483398145125093 0.291176470588235 0.220588235294118 0.975770925110132 0.95745595186936 0.981361829025845 0.962518740629685 0.0211264860275379 0.0444055757466649 0.0185938177355719 0.0355229837353191 0.267475994149614 0.253918280958172 0.217300816953877 0.218275770894636 -0.726270881297805 -0.668589077914581 -0.670460120068257 0.724034992362439 -0.0375215377097056 -0.0372741095194552 -0.0234670397105027 0.102154709061498 0.704296547394072 0.758954948322533 -0.70850683608092 0.649783131384589 4086 4024 18196 0.247335701598579 0.213809946714032 0 0 0 0 0 0 0 0.74800544049643 0.663692595248541 -0.66369259524854 0.748005440496429 1213 0.314907731358661 0.267260706346123 -0.31351801658151 0.305204526228681
"1231147" 1000 10 0.0554081793800588 0.0167420844207485 0.588916 3 2.33470302577512e-06 14 0.959916415907733 0.861886081903043 0.958425186561781 0.854782161614833 3146 421 20995 10438 421 421 0 0 0 0 NA NA NA NA 0.031501858112069 0.0558535572923042 0.031501858112069 0.0558535572923042 0.263522731198142 0.26190019980781 0.0356294536817102 0.99091459721381 0.978662873399715 0.0146339771921948 0.0299707240530095 0.82444044044044 0.815099099099099 0.5782283695424 0.553942309565141 0.187648456057007 0.237529691211401 0.980460054415038 0.966296928327645 0.973607812087622 0.951899951899952 0.0224926432111548 0.0478562700491499 0.0242455784851313 0.0479059086908473 0.283198805386636 0.290796236054351 0.219170212192551 0.209541527423658 0.973444241396878 -0.148120933368756 -0.146260121897623 -0.975065868365827 -0.00097600042759117 0.00106162302802313 0.0265878386223759 -0.00202996650801164 -0.149895040278257 -0.988095747555723 -0.988175898480883 0.150126551120766 4043 3789 21416 0.216995593025484 0.189595707990036 0 0 0 0 0 0 0 0.999053953260736 -0.0434879118157447 0.0434879118157444 0.999053953260738 1651 0.509460180800802 -0.0173369507530665 -0.0105259143977022 0.511904312828818
"1231152" 1000 10 0.069533137202554 0.0223692535126726 0.595712 2 2.34829983092241e-06 25 0.956728608652546 0.850597429473559 0.949408655698097 0.855894853350569 3362 530 20762 10462 529 529 0 0 0 0 NA NA NA NA 0.03833162470132 0.089575204006058 0.03833162470132 0.089575204006058 0.105725893113697 0.152751463610146 0.0264150943396226 0.989971346704871 0.973929236499069 0.0181782358779857 0.0366808981041731 0.81571971971972 0.796498091087269 0.37936609822366 0.0530344346222487 0.185255198487713 0.0264650283553875 0.97223009351091 0.951243781094527 0.962365591397849 0.948148148148148 0.0280656805479249 0.0560886876651023 0.0361719739568751 0.0759951739437664 0.26874682100663 0.173675560570734 0.20906802845064 0.120434434138284 -0.231020948346807 0.0090717629787262 -0.959245792336235 -0.00053207460914663 -0.0327800496498048 -0.00853581663099623 0.0295749210425941 0.00794860109873818 0.978648154939967 -0.999371533772039 -0.202419750856901 -0.00184164491256227 3529 372 21292 0.182756643089275 0.0244695086981457 0 0 0 0 0 0 0 0.999980606682184 0.00622786155432802 -0.00622786155432814 0.999980606682182 1396 0.451886513047908 0.0102546543453898 0.00426231803736097 0.601440653078359
"1231153" 1000 10 0.0964108437562914 0.062056019561926 0.576449 1 4.31928127159641e-06 29 0.950958848751745 0.851163248345211 0.928704254434365 0.809199202540086 2454 450 11126 5647 450 450 0 0 0 0 NA NA NA NA 0.0335935477973665 0.0648680718540577 0.0335935477973665 0.0648680718540577 0 0 0 1 1 0.0269244152851673 0.0514778212118713 0.682889764711087 0.622494254106319 0.18032968034377 0.0637410684092428 0.0844444444444444 0.0333333333333333 0.979291553133515 0.960539979231568 0.980106100795756 0.963325183374083 0.0361293355576067 0.068682249115712 0.0367140986144347 0.0709039042567214 0.259305867614424 0.180915624940648 0.234738238930785 0.17125183466945 -0.131075217672206 -0.13130256456528 -0.769099256919939 -0.352294520852546 -0.0935966246620762 -0.102215388168124 NA NA 0.998502851838124 0.998717400995543 -0.0421622287035648 -0.00120969640839013 1835 754 11576 0.163803789622809 0.0697715601204179 0 0 0 0 0 0 0 0.934931953086989 0.354827060829559 -0.354827060829558 0.934931953086991 223 0.275819849318146 0.1055237505991 -0.111470280859021 0.28903098914413
"1231154" 1000 10 0.123775071370617 0.0464706030292414 0.324309 9 2.4656048128606e-06 67 0.871369073051007 0.791340441178736 0.707302943508645 0.662967876873205 2719 565 19714 9847 565 565 0.349309975715725 0.0219603128273524 0.129203539823009 0.00176991150442478 0.987056737588653 0 0.974322898346817 0 0.0541955388658788 0.15963246388706 0.0541955388658788 0.15963246388706 0.0213911423754182 0.0518456480018103 0.00530973451327434 0.956521739130435 0.5 0.0205421560423442 0.0452212215642966 0.75638038038038 0.572468468468468 0.664269081282184 0 0.380530973451327 0 0.980720946915351 0.963134430727023 NA NA 0.0197110194193626 0.0382613773205421 0.0416880233557633 0.101055813115578 0.270411145495464 0.0508746552069792 0.426265948576985 0.036915736614231 -0.990339471089687 0.00316758414415059 0.0174348081227935 0.00194306817112326 -0.0463956119558947 -0.00362626634128451 0.531616013383137 0.00246648425128809 0.0653440506747963 -0.999651111473241 0.996000692155799 0.00165733051326868 11152 0 20279 0.570427541383162 0 5640 1 73 2770 1 0.281303950441759 0 0.999992183822517 -0.00395376957769819 0.00395376957769842 0.999992183822518 69 0.158372271934553 -0.00530538455061081 -0.0191494020420516 0.54685054709815
"1231155" 1000 10 0.130374993300427 0.0533540872121754 0.316299 9 2.25825391807055e-06 117 0.865969681396455 0.780139829431929 0.808083428896451 0.663647052150166 3499 596 21545 10855 595 595 0.20137926281523 0.05237389896795 0.0403361344537815 0.00840336134453781 0.986681465038846 0.772727272727273 0.973626373626374 0.375 0.0702793259786273 0.1853577021701 0.0702793259786273 0.1853577021701 0.336728171607422 0.378004914554176 0.0855704697986577 0.98381466201206 0.965954606141522 0.0215329222323696 0.0465929887760635 0.742379864625841 0.577561561561561 0.639723617805014 0 0.430252100840336 0 0.980905497128366 0.963867325335215 NA NA 0.0187775122130676 0.0364640860448969 0.058670559533667 0.141732293907589 0.346282817437204 0.0501581933907095 0.469655730082142 0.0309593105012725 -0.989071699548414 -0.00169008813646615 -0.0805913135689236 0.000931661337924514 -0.38577830419174 -0.00219394515604956 -0.571750307802281 -0.000324907389699774 0.453162067513044 0.995180785754245 -0.885507242892802 -0.0975737373920981 13407 0 22141 0.629111008751727 0 1802 22 24 886 5 0.0816213726393367 0.000276370336250576 0.99999757951499 0.00220021911548079 -0.00220021911548072 0.999997579514994 3151 0.153959993464068 -0.0239107666113365 0.013936589007731 0.581916662022678
"1231156" 1000 10 0.122858006734829 0.0437660275038823 0.319597 9 1.19408688176152e-06 33 0.917193551085747 0.784304016570224 0.806177917651839 0.676853681262621 3525 731 41142 20940 730 730 0.000147359972749168 0.0761012946716972 0.00136986301369863 0.00821917808219178 0.998168498168498 0.5 0.995260663507109 0 0.0546445584390898 0.148313920039959 0.0546445584390898 0.148313920039959 0.0201175145374034 0.0920081414947477 0.00957592339261286 0.91566265060241 0.416666666666667 0.0197469065383435 0.0483623609958163 0.743027027027027 0.446516963480668 0.510661787702416 0 0.408219178082192 0 0.990121656114297 0.98034948895483 NA NA 0.010539523270465 0.0203654896025483 0.0541689237385387 0.120461869255551 0.325403656783927 0.0315338766718978 0.628539084659956 0.0165666596022581 -0.973903225996457 -0.00108003701352541 -0.038400406883423 0.00168834564712592 -0.104024652310576 -0.000813411261202987 -0.756992087284724 -0.0016865879999127 0.147073219300035 0.999934440965384 -0.988848655153701 -0.00197466405651565 30167 0 41873 0.709980897803247 0 546 12 1 210 6 0.0100286532951289 0 0.999999682228689 0.000797209208234381 -0.000797209208234769 0.999999682228688 83 0.180993978473807 0.021717694277464 -0.00593355411442172 0.6174361582601
